provider_id,overall_rating,year,businessname,practicename,practiceaddress1,practiceaddress2,practicecity,state,practicezip9code,telephonenumber,specialitieslist,providertypelist,supplieslist,latitude,longitude,is_contracted_for_cba
20335703,6,2025,CVS PHARMACY INC,CVS PHARMACY #10948,108 W DAVIS ST,,DALLAS,TX,752084444,2149431744,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",32.74934,-96.82427,False
20350991,5,2022,WALGREEN CO,WALGREENS #5691,104 S APOPKA AVE,,INVERNESS,FL,344524837,3523448040,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),28.83475,-82.33029,False
20350733,7,2022,WALGREEN CO,WALGREENS #6540,13053 CORTEZ BLVD,,BROOKSVILLE,FL,346134838,3525960571,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),28.5338,-82.5127,False
20350781,6,2022,WALGREEN CO,WALGREENS #3932,1101 E ATLANTIC BLVD,,POMPANO BEACH,FL,330607403,9549422002,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),26.23182,-80.11208,False
20350997,7,2022,WALGREEN CO,WALGREENS #6906,6097 BROADWAY,,MERRILLVILLE,IN,464102619,2199805223,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.50922,-87.3347,False
20350751,7,2022,WALGREEN CO,WALGREEN CO,606 S WHITNEY WAY,,MADISON,WI,537111035,6082741311,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),43.05093,-89.47518,False
20382161,8,2022,WALGREEN CO,WALGREENS#17293,301 N HARRISON ST,,PRINCETON,NJ,85403527,6099246125,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),40.36424,-74.65298,False
20350793,8,2022,WALGREEN CO,WALGREENS #02924,2368 FRANKFORT AVE,,LOUISVILLE,KY,402062466,5028960518,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.25351,-85.70101,False
20379935,6,2022,WALGREEN CO,WALGREEN CO,803 S MAIN ST,WALGREENS #17009,SALEM,IN,471671043,8128831023,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.5962,-86.0998,False
20380139,5,2022,WALGREEN CO,WALGREENS #17923,2065 EXPERIMENT STATION RD,,WATKINSVILLE,GA,306775321,7067695654,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),33.87242,-83.44039,False
20399777,10,2022,WALGREEN CO,WALGREENS #05539,700 S BROADWAY BLVD,,SALINA,KS,674014655,7858273974,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.82646,-97.62517,False
20391527,3,2022,WALGREEN CO,WALGREEN CO,401 NE BARRY RD,,KANSAS CITY,MO,641552878,8164365033,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.24628,-94.57436,False
20399915,3,2022,WALGREEN CO,WALGREEN CO,3401 ISLETA BLVD SW,,ALBUQUERQUE,NM,871055836,5058773130,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),35.02761,-106.68026,False
20399603,9,2022,WALGREEN CO,WALGREEN CO,2990 BAY RD,,SAGINAW,MI,486033302,9894979316,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),43.45069,-83.97543,False
20399819,5,2022,WALGREEN CO,WALGREEN CO,10580 W USTICK RD,,BOISE,ID,837045267,2083773581,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),43.63402,-116.31367,False
20391257,6,2022,WALGREEN CO,WALGREENS #363,AVE 65 INFANTERIA ESQ AVE. CAMPO RICO,,SAN JUAN,PR,9240000,7877684700,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),18.40097,-66.01214,False
20393093,6,2022,WALGREEN CO,WALGREENS #03180,101 FLORIDA AVE SE,,DENHAM SPRINGS,LA,707263735,2256670094,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),30.48198,-90.95565,False
20393897,7,2022,WALGREEN CO,WALGREEN CO,340 W WASHINGTON ST,,BRAINERD,MN,564012924,2188250027,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),46.35811,-94.21607,False
20393795,10,2022,WALGREEN CO,WALGREEN CO,100 12TH AVE NE,,NORMAN,OK,730715235,4053292314,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),35.22218,-97.42369,False
20393885,1,2022,WALGREEN CO,WALGREENS #05193,3145 W 147TH ST,,POSEN,IL,604691438,7083858922,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.62584,-87.697,False
20393153,10,2022,WALGREEN CO,WALGREEN CO,1306 N BECKLEY AVE,,DALLAS,TX,752031206,2149483559,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),32.75972,-96.82282,False
20353763,5,2022,WALGREEN CO,WALGREENS #02501,12345 ST CHARLES ROCK RD,,BRIDGETON,MO,630442505,3147702479,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.75362,-90.42884,False
20393621,9,2022,WALGREEN CO,WALGREENS #5364,5730 DEMPSTER ST,,MORTON GROVE,IL,600533042,8475839309,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),42.04102,-87.77089,False
20393585,8,2022,WALGREEN CO,WALGREEN CO,1701 E KENSINGTON RD,,MT PROSPECT,IL,600561922,8476359962,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),42.08064,-87.89902,False
20684963,8,2025,FIRST SOLUTION DME LLC,FIRST SOLUTION DME LLC,440 BENMAR DR,STE 3032,HOUSTON,TX,770603103,2818095163,Medical Supply Company Other,,Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Walkers|Orthoses: Off-The-Shelf|Ostomy Supplies|Urological Supplies|Surgical Dressings,29.94239972,-95.39393914,False
34361009,10,2025,ROSEDALE PHARMACY LLC,ROSEDALE PHARMACY LLC,1737 E 174TH ST,,BRONX,NY,104721801,7186842318,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.83488058,-73.87015802,False
21612789,8,2025,MAYO CLINIC HEALTH SYSTEM-SOUTHEAST MINNESOTA REGION,MAYO CLINIC PHARMACY - CANNON FALLS,32021 COUNTY 24 BLVD,STE 1716,CANNON FALLS,MN,550095003,5072639825,Pharmacy,,Epoetin|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,44.48533208,-92.89987203,False
34360703,7,2025,ORTHOXPRESS OF GEORGIA,ORTHOXPRESS OF ACWORTH,4900 IVEY RD NW,STE 1401,ACWORTH,GA,301014007,4706488108,,PHYSICIAN ASSISTANT,Canes and/or Crutches|Orthoses: Off-The-Shelf|Surgical Dressings,34.03806101,-84.695535,False
23284273,7,2025,MAIN STREET MEDICAL SUPPLY LLC,MAIN STREET MEDICAL SUPPLY LLC,834 E AVE K,SUITE B,LANCASTER,CA,935354766,6613389690,Medical Supply Company Other,,"Commodes, Urinals, Bedpans|Continuous Passive Motion (CPM) Devices|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Hospital Beds (Electric)|Hospital Beds (Manual)|Infrared Heating Pads Systems and/or Supplies|Pneumatic Compression Devices and/or Supplies|Support Surfaces: Pressure Reducing Beds/Mats/Pads|Traction Equipment|(TENS) Transcutaneous Electrical Nerve Stimulators and/or Supplies|Ultraviolet Light Devices and/or Supplies|Canes and/or Crutches|Patient Lifts|Power Operated Vehicles (Scooters)|Seat Lift Mechanisms|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchairs (Standard Power)|Wheelchair Seating/Cushions|Orthoses: Prefabricated (Non-Custom Fabricated)|Orthoses: Off-The-Shelf|Breast Prostheses and/or Accessories|Ostomy Supplies|Tracheotomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Continuous Positive Airway Pressure (CPAP) Devices|Nebulizer Equipment and/or Supplies|Oxygen Equipment and/or Supplies|Respiratory Assist Devices|Respiratory Suction Pumps|Surgical Dressings|Diabetic Shoes and Inserts|Diabetic Shoes/Inserts - Custom|Lymphedema Compression Treatment Items",34.67486458,-118.1142169,False
21612333,4,2025,IMPACT RESOURCES SOLUTIONS,IMPACT RESOURCES SOLUTIONS,155 WESTRIDGE PKWY,STE 224,MCDONOUGH,GA,302533052,6782722538,Medical Supply Company Other,,Orthoses: Off-The-Shelf,33.41071772,-84.19640121,False
34359650,7,2025,SOUTHEASTERN BIOMEDICAL SERVICES LLC,QUIPT HOME MEDICAL,410 6TH ST S,,CLANTON,AL,350453546,6592414994,Medical Supply Company Other,OXYGEN & EQUIPMENT,"Automatic Ext Defibrillator (AEDS) and/or Supplies|Commodes, Urinals, Bedpans|Continuous Passive Motion (CPM) Devices|Contracture Treatment Devices: Dynamic Splint|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Gastric Suction Pumps|Heat & Cold Applications|Hospital Beds (Electric)|Hospital Beds (Manual)|Infrared Heating Pads Systems and/or Supplies|Negative Pressure Wound Therapy Pumps/Supplies|Neuromuscular Elect Stimulators (NMES)/Supplies|Osteogenesis Stimulators|Pneumatic Compression Devices and/or Supplies|Speech Generating Devices|Support Surfaces: Pressure Reducing Beds/Mats/Pads|Traction Equipment|(TENS) Transcutaneous Electrical Nerve Stimulators and/or Supplies|Canes and/or Crutches|Patient Lifts|Power Operated Vehicles (Scooters)|Seat Lift Mechanisms|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchairs (Standard Power)|Wheelchairs (Standard Power Related Accessories)|Wheelchairs (Complex Rehabilitative Manual)|Wheelchairs (Complex Rehab Manual Rel Accessories)|Wheelchairs (Complex Rehabilitative Power)|Wheelchairs (Complex Rehab Power Rel Accessories)|Wheelchair Seating/Cushions|Orthoses: Off-The-Shelf|Penile Pumps|Breast Prostheses and/or Accessories|Neurostimulators and/or Supplies|Ostomy Supplies|Tracheotomy Supplies|Urological Supplies|Voice Prosthetics|Enteral Nutrients|Enteral Equipment and/or Supplies|Continuous Positive Airway Pressure (CPAP) Devices|High Freq Chest Wall Oscillation Devices/Supplies|Intrapulmonary Percussive Ventilation Devices|Mechanical In-Exsufflation Devices|Nebulizer Equipment and/or Supplies|Oxygen Equipment and/or Supplies|Respiratory Assist Devices|Respiratory Suction Pumps|Ventilators Accessories and/or Supplies|Surgical Dressings|Diabetic Shoes and Inserts",32.83424025,-86.62767467,False
20684975,8,2025,"FORT COLLINS MEDICAL SUPPLIES, LLC",FORT COLLINS MEDICAL SUPPLIES LLC,140 BOARDWALK DR UNIT A SUITE A,,FORT COLLINS,CO,80525,9704947984,Medical Supply Company Other|MSC With Orthotic Personnel,,"Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Canes and/or Crutches|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchair Seating/Cushions|Orthoses: Custom Fabricated|Orthoses: Prefabricated (Non-Custom Fabricated)|Orthoses: Off-The-Shelf|Urological Supplies|Surgical Dressings|Diabetic Shoes and Inserts|Lymphedema Compression Treatment Items",40.55357817,-105.0893074,False
34359656,6,2025,"ALLCARE ORTHOTIC & PROSTHETIC SERVICES NY, LLC",ALLCARE ORTHOTIC & PROSTHETIC SERVI,2975 WESTCHESTER AVE,STE 106,PURCHASE,NY,105772596,8776784101,Orthotic Personnel,,Orthoses: Custom Fabricated|Orthoses: Prefabricated (Non-Custom Fabricated)|Orthoses: Off-The-Shelf|Breast Prostheses and/or Accessories|Limb Prostheses|Diabetic Shoes and Inserts|Diabetic Shoes/Inserts - Custom,41.0082105,-73.69636206,False
20433473,10,2025,HOLIDAY CVS LLC,CVS PHARMACY #17125,3770 N GOLDENROD RD,,WINTER PARK,FL,327928832,4076700389,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",28.59434,-81.2867,False
20316527,3,2025,CVS PHARMACY INC,CVS PHARMACY #07827,1855 GATTIS SCHOOL RD,,ROUND ROCK,TX,786647428,5122386175,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",30.49612,-97.65742,False
20334425,5,2025,CVS PHARMACY INC,CVS PHARMACY # 10642,1101 FM 2181,,CORINTH,TX,762102136,9404971105,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.1383,-97.10564,False
20335763,6,2025,CVS PHARMACY INC,CVS PHARMACY INC,471 SALEM STREET,,MEDFORD,MA,21553336,7813961001,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.42293,-71.09131,False
21612885,6,2025,THRIFTY MAC DISCOUNT DRUGS INC,THRIFTY MAC DISCOUNT DRUGS INC,218 S MAIN ST,,MADISON,GA,306501303,7063424141,Pharmacy,,"Nebulizer Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Hospital Beds (Electric)|Hospital Beds (Manual)|Canes and/or Crutches|Patient Lifts|Seat Lift Mechanisms|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchairs (Standard Power)|Wheelchairs (Standard Power Related Accessories)|Wheelchair Seating/Cushions|Ostomy Supplies|Urological Supplies|Nebulizer Equipment and/or Supplies",33.59435,-83.46855999,False
21612891,6,2025,"DANG HOME INFUSION PHARMACY, LLC","DANG HOME INFUSION PHARMACY, LLC",1127 W GLEN AVE,,PEORIA,IL,616144865,3099169100,Certified Other|Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Oral Antiemetic Drugs|External Infusion Pumps and/or Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies,40.74704275,-89.60970357,False
21612675,9,2025,SENTARA ENTERPRISES,SENTARA ENTERPRISES,920 E HIGH ST,STE 2,CHARLOTTESVILLE,VA,229024850,4346541940,Pharmacy,,External Infusion Pumps and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies,38.03137578,-78.47203048,False
20315345,9,2025,CVS PHARMACY INC,CVS PHARMACY #03234,13802 HIGHWAY 6,,SANTA FE,TX,775173416,4099250164,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.38155,-95.1126,False
20315825,5,2025,CVS PHARMACY INC,CVS PHARMACY # 01171,15 WALNUT RD,,SOUTH HAMILTON,MA,19821940,9784684522,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.6102,-70.87251,False
20315849,9,2025,CVS PHARMACY INC,CVS PHARMACY # 00944,465 STATION AVE,,SOUTH YARMOUTH,MA,26641849,5083940926,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",41.68489,-70.20907,False
20315879,3,2025,CVS PHARMACY INC,CVS PHARMACY #00008,197 BOSTON TURNPIKE RTE 9,,SHREWSBURY,MA,15452545,5087520439,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.27548,-71.74531,False
20316047,7,2025,CVS PHARMACY INC,CVS PHARMACY #00025,89 LEONARD ST,,BELMONT,MA,24782511,6174893669,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.39824,-71.17455,False
20316221,5,2025,CVS PHARMACY INC,CVS PHARMACY #00043,474 WASHINGTON ST,,WEYMOUTH,MA,21882911,7813350404,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.20837,-70.95757,False
20309717,10,2025,CVS PHARMACY INC,CVS PHARMACY #05651,1602 E HWY 83,,WESLACO,TX,785966623,9564471916,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",26.15606,-97.9727,False
20315159,4,2025,CVS PHARMACY INC,CVS PHARMACY #00296,2420 W WHEATLAND RD,,DALLAS,TX,75237,9727801325,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",32.64743,-96.8584,False
