yearstart,year,state,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,disease_category,mortality_rate
2015,2015,SC,South Carolina,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,ALC,ALC5_2,CrdPrev,RACE,MRC,Other,46.82
2015,2015,SC,South Carolina,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,ALC,ALC5_2,CrdPrev,RACE,OTH,Cancer,199.56
2015,2015,SC,South Carolina,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,5.4,5.4,,,4.2,6.9,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Kidney,56.6
2015,2015,SC,South Carolina,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,7,7,,,5.2,9.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,ALC,ALC5_2,CrdPrev,RACE,WHT,Infectious,121.91
2015,2015,SD,South Dakota,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,ALC,ALC5_2,CrdPrev,RACE,BLK,Infectious,98.15
2015,2015,SD,South Dakota,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(44.353130053000484, -100.3735306369997)",,46,ALC,ALC5_2,CrdPrev,RACE,HIS,Cancer,250.36
2015,2015,SD,South Dakota,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,ALC,ALC5_2,CrdPrev,RACE,MRC,Diabetes,61.89
2015,2015,SD,South Dakota,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,ALC,ALC5_2,CrdPrev,RACE,OTH,Neurological,53.86
2015,2015,SD,South Dakota,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,4.8,4.8,,,3,7.7,Overall,Overall,,,,,"(44.353130053000484, -100.3735306369997)",,46,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Infectious,78.55
2015,2015,SD,South Dakota,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,4.6,4.6,,,2.8,7.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,ALC,ALC5_2,CrdPrev,RACE,WHT,Cardiovascular,209.76
2015,2015,TN,Tennessee,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,ALC,ALC5_2,CrdPrev,RACE,BLK,Diabetes,91.17
2015,2015,WA,Washington,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,7.3,7.3,,,5.8,9,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,ALC,ALC5_2,CrdPrev,RACE,WHT,Cardiovascular,289.52
2015,2015,TN,Tennessee,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(35.68094058000048, -85.77449091399967)",,47,ALC,ALC5_2,CrdPrev,RACE,HIS,Cancer,220.82
2015,2015,TN,Tennessee,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,ALC,ALC5_2,CrdPrev,RACE,MRC,Neurological,94.72
2015,2015,TN,Tennessee,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,ALC,ALC5_2,CrdPrev,RACE,OTH,Neurological,29.6
2015,2015,TN,Tennessee,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,5.2,5.2,,,3.2,8.1,Overall,Overall,,,,,"(35.68094058000048, -85.77449091399967)",,47,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Kidney,58.82
2015,2015,TN,Tennessee,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,7.1,7.1,,,4.4,11.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,ALC,ALC5_2,CrdPrev,RACE,WHT,Accidents,50.68
2015,2015,TX,Texas,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,ALC,ALC5_2,CrdPrev,RACE,BLK,Cancer,199.71
2015,2015,TX,Texas,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,4.9,4.9,,,3.2,7.6,Race/Ethnicity,Hispanic,,,,,"(31.827240407000488, -99.42677020599967)",,48,ALC,ALC5_2,CrdPrev,RACE,HIS,Neurological,63.77
2015,2015,TX,Texas,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,ALC,ALC5_2,CrdPrev,RACE,MRC,Diabetes,73.23
2015,2015,TX,Texas,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,ALC,ALC5_2,CrdPrev,RACE,OTH,Respiratory,126.85
2015,2015,TX,Texas,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,5.6,5.6,,,4.2,7.4,Overall,Overall,,,,,"(31.827240407000488, -99.42677020599967)",,48,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Cardiovascular,317.26
2015,2015,TX,Texas,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,7.9,7.9,,,5.4,11.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,ALC,ALC5_2,CrdPrev,RACE,WHT,Respiratory,101.94
2015,2015,US,United States,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,5.5,5.5,*,50 States + DC: US Median,5.1,6.2,Overall,Overall,,,,,,,59,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Cancer,228.36
2015,2015,UT,Utah,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,ALC,ALC5_2,CrdPrev,RACE,BLK,Diabetes,63.24
2015,2015,UT,Utah,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(39.360700171000474, -111.58713063499971)",,49,ALC,ALC5_2,CrdPrev,RACE,HIS,Liver,30.47
2015,2015,UT,Utah,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,ALC,ALC5_2,CrdPrev,RACE,MRC,Respiratory,92.44
2015,2015,UT,Utah,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,0,0,##,Estimate is 0.0% because no cases were reported with this condition,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,ALC,ALC5_2,CrdPrev,RACE,OTH,Cardiovascular,242.51
2015,2015,UT,Utah,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,2.5,2.5,,,2,3.3,Overall,Overall,,,,,"(39.360700171000474, -111.58713063499971)",,49,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Other,56.68
2015,2015,UT,Utah,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,2.5,2.5,,,1.9,3.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,ALC,ALC5_2,CrdPrev,RACE,WHT,Cardiovascular,273.19
2015,2015,VA,Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,8.5,8.5,,,4.8,14.5,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,ALC,ALC5_2,CrdPrev,RACE,BLK,Cancer,153.3
2015,2015,VA,Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(37.54268067400045, -78.45789046299967)",,51,ALC,ALC5_2,CrdPrev,RACE,HIS,Cancer,194.39
2015,2015,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.4,18.4,,,16.2,20.8,Race/Ethnicity,Hispanic,,,,,"(34.865970280000454, -111.76381127699972)",,4,ART,ART1_1,AgeAdjPrev,RACE,HIS,Cancer,280.71
2015,2015,VA,Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,ALC,ALC5_2,CrdPrev,RACE,MRC,Cardiovascular,255.56
2015,2015,VA,Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,ALC,ALC5_2,CrdPrev,RACE,OTH,Cardiovascular,233.63
2015,2015,VA,Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,6.8,6.8,,,5.1,8.9,Overall,Overall,,,,,"(37.54268067400045, -78.45789046299967)",,51,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Cardiovascular,274.59
2015,2015,VA,Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,6.4,6.4,,,4.5,9.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,ALC,ALC5_2,CrdPrev,RACE,WHT,Cancer,230.54
2015,2015,VI,Virgin Islands,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,ALC,ALC5_2,CrdPrev,RACE,BLK,Cancer,181.75
2015,2015,VI,Virgin Islands,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(18.335765, -64.896335)",,78,ALC,ALC5_2,CrdPrev,RACE,HIS,Respiratory,135.08
2015,2015,VI,Virgin Islands,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,ALC,ALC5_2,CrdPrev,RACE,MRC,Diabetes,53.42
2015,2015,VI,Virgin Islands,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,ALC,ALC5_2,CrdPrev,RACE,OTH,Liver,65.79
2015,2015,VI,Virgin Islands,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(18.335765, -64.896335)",,78,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Cardiovascular,258.48
2015,2015,VI,Virgin Islands,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,ALC,ALC5_2,CrdPrev,RACE,WHT,Cancer,219.28
2015,2015,VT,Vermont,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,ALC,ALC5_2,CrdPrev,RACE,BLK,Neurological,54.82
2015,2015,VT,Vermont,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(43.62538123900049, -72.51764079099962)",,50,ALC,ALC5_2,CrdPrev,RACE,HIS,Respiratory,95.36
2015,2015,VT,Vermont,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,ALC,ALC5_2,CrdPrev,RACE,MRC,Infectious,103.64
2015,2015,VT,Vermont,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,ALC,ALC5_2,CrdPrev,RACE,OTH,Diabetes,58.41
2015,2015,VT,Vermont,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,7.2,7.2,,,5.3,9.7,Overall,Overall,,,,,"(43.62538123900049, -72.51764079099962)",,50,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Accidents,98.55
2015,2015,VT,Vermont,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,7.4,7.4,,,5.4,10,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,ALC,ALC5_2,CrdPrev,RACE,WHT,Kidney,45.4
2015,2015,WA,Washington,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,ALC,ALC5_2,CrdPrev,RACE,BLK,Cancer,235.95
2015,2015,WA,Washington,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(47.52227862900048, -120.47001078999972)",,53,ALC,ALC5_2,CrdPrev,RACE,HIS,Neurological,57.84
2015,2015,WA,Washington,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,ALC,ALC5_2,CrdPrev,RACE,MRC,Infectious,76.61
2015,2015,WA,Washington,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,ALC,ALC5_2,CrdPrev,RACE,OTH,Diabetes,75.72
2015,2015,WA,Washington,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,6.2,6.2,,,5.1,7.5,Overall,Overall,,,,,"(47.52227862900048, -120.47001078999972)",,53,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Cancer,246.92
2015,2015,WI,Wisconsin,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,ALC,ALC5_2,CrdPrev,RACE,BLK,Respiratory,104.29
2015,2015,WI,Wisconsin,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(44.39319117400049, -89.81637074199966)",,55,ALC,ALC5_2,CrdPrev,RACE,HIS,Neurological,109.19
2015,2015,WI,Wisconsin,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,ALC,ALC5_2,CrdPrev,RACE,MRC,Cancer,212.53
2015,2015,WI,Wisconsin,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,ALC,ALC5_2,CrdPrev,RACE,OTH,Infectious,53.93
2015,2015,WI,Wisconsin,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,8.7,8.7,,,6.4,11.8,Overall,Overall,,,,,"(44.39319117400049, -89.81637074199966)",,55,ALC,ALC5_2,CrdPrev,OVERALL,OVR,Accidents,101.07
2015,2015,WI,Wisconsin,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,9.3,9.3,,,6.8,12.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,ALC,ALC5_2,CrdPrev,RACE,WHT,Cardiovascular,230.85
2015,2015,WV,West Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.66551020200046, -80.71264013499967)",,54,ALC,ALC5_2,CrdPrev,RACE,BLK,Infectious,90.85
2015,2015,WV,West Virginia,BRFSS,Alcohol,Heavy drinking among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(38.66551020200046, -80.71264013499967)",,54,ALC,ALC5_2,CrdPrev,RACE,HIS,Cardiovascular,247.86
